house_id,houseguid,exploitation_start_year,living_quarters_count,address,lat,lon,mun_obr,total_ppl,house_ppf,theoretical_non_vacant_flats,vacant_flats_count,vacant_flats_share
7621334,dcbb8215-1057-456e-ab83-0abf28d39baf,1968.0,79.0,"г. Москва, ул. Ангарская, д. 49, к. 4",55.8830348,37.52550301613077,Дмитровский район,172.0,2.66831659023906,64.46011714996314,15.0,0.189873417721519
7621341,8fc1b532-dfff-47a9-b26d-f7ed021751f7,1967.0,84.0,"г. Москва, ул. Ангарская, д. 51",55.8815235,37.52875435313983,Дмитровский район,202.0,3.487980231038413,57.913172271582,26.0,0.30952380952380953
7621347,bc916b36-0472-49ed-accf-2b2489a79a53,2009.0,392.0,"г. Москва, ул. Ангарская, д. 51, к. 2",55.881816799999996,37.52628458429372,Дмитровский район,1121.0,3.784481200084627,296.20968918406373,96.0,0.24489795918367346
7621354,88902de5-75bb-4fc5-b264-c5049bea6d89,2007.0,133.0,"г. Москва, ул. Ангарская, д. 53, к. 1",55.8823914,37.52819649999999,Дмитровский район,305.0,4.0988831365925,74.41051375120537,59.0,0.44360902255639095
7621359,688fe5d9-85ca-4d74-9b61-48a3a4b07975,1967.0,84.0,"г. Москва, ул. Ангарская, д. 55",55.88256115,37.529107047412666,Дмитровский район,168.0,3.529503805217442,47.598758712671234,36.0,0.42857142857142855
8797386,8a7a1a98-3ad4-4083-bf56-80970b387b4f,2012.0,399.0,"г. Москва, ул. Ангарская, д. 57, к. 1",55.8829537,37.52686865218251,Дмитровский район,1123.0,3.843432367243491,292.1867468180311,107.0,0.2681704260651629
7621363,7f1304b3-8fac-47d5-b4ef-06d6121dc48e,1968.0,84.0,"г. Москва, ул. Ангарская, д. 57, к. 3",55.8842681,37.52616274664437,Дмитровский район,193.0,3.529503805217442,54.68190733062826,29.0,0.34523809523809523
7621370,fd09bc84-2b48-4e50-8106-1435d91328d9,2007.0,133.0,"г. Москва, ул. Ангарская, д. 57, к. 4",55.8837768,37.52631789750771,Дмитровский район,342.0,4.0988831365925,83.43736296036799,50.0,0.37593984962406013
7621373,c3a15887-579c-40c0-b581-62c0a2aa789f,1967.0,81.0,"г. Москва, ул. Ангарская, д. 59",55.88380825,37.52938076426116,Дмитровский район,170.0,2.7813237925130454,61.12197380888102,20.0,0.24691358024691357
7621377,4357f643-3240-4994-8526-30e12a9ea551,1979.0,111.0,"г. Москва, ул. Ангарская, д. 59, к. 1",55.884031500000006,37.528903699001475,Дмитровский район,254.0,3.039580826972219,83.56415389454011,27.0,0.24324324324324326
7621379,5982b8c0-b13c-4222-88d6-7efb6c24bda5,1967.0,81.0,"г. Москва, ул. Ангарская, д. 61",55.8845108,37.5294558676711,Дмитровский район,204.0,2.67504979611363,76.26026263001742,5.0,0.06172839506172839
7621384,460f2e42-af37-49bd-be75-11784550c25d,1969.0,287.0,"г. Москва, ул. Ангарская, д. 65",55.8853384,37.52762982933763,Дмитровский район,825.0,3.429175499625644,240.58261237725034,46.0,0.1602787456445993
8933776,5c3461cb-d1d8-4733-8dea-04e31cfe4c7d,2006.0,104.0,"г. Москва, ул. Ангарская, д. 65, к. 2",55.88462065,37.528174751058145,Дмитровский район,294.0,3.1867161889602973,92.25798049368208,12.0,0.11538461538461539
7621387,4e5a4c78-b7c1-4440-9e01-a5ff1e23de43,1968.0,80.0,"г. Москва, ул. Ангарская, д. 67, к. 1",55.88601775,37.52544857071125,Дмитровский район,156.0,2.761980665023092,56.48120639493895,24.0,0.3
8934063,7d445bea-1382-41b8-932b-b4903a65ca23,2006.0,156.0,"г. Москва, ул. Ангарская, д. 67, к. 2",55.88478445,37.527428549999996,Дмитровский район,410.0,3.1867161889602973,128.65908844357025,27.0,0.17307692307692307
7621391,168f53b7-30ee-4c48-90a9-9d4adee98d9d,2007.0,364.0,"г. Москва, ул. Ангарская, д. 67, к. 3",55.885341350000004,37.52513186558555,Дмитровский район,827.0,3.9172941361676035,211.11511447773918,153.0,0.42032967032967034
7621396,2a929770-eb27-4874-b580-3fe2e985da0d,1968.0,80.0,"г. Москва, ул. Ангарская, д. 69",55.88640585,37.52448027486942,Дмитровский район,185.0,2.761980665023092,66.98091784015196,13.0,0.1625
7780303,1bfcfdb0-d5cd-42f7-9ae9-370611b87458,1993.0,152.0,"г. Москва, пер. Ангелов, д. 1",55.85202245,37.350932271748135,район Митино,413.0,3.6788330368290123,112.26386081277212,40.0,0.2631578947368421
7780489,acee41ad-9021-44d1-b212-844b34f089b7,1993.0,541.0,"г. Москва, пер. Ангелов, д. 2",55.8536495,37.34968971058983,район Митино,1867.0,3.6925657584483638,505.61049474296254,35.0,0.06469500924214418
7780494,b1ef7cb0-c0f9-4419-a488-b55af7113618,1993.0,202.0,"г. Москва, пер. Ангелов, д. 3",55.852345299999996,37.34979076474949,район Митино,528.0,3.681173179141971,143.43253476682924,59.0,0.29207920792079206
7780513,0f77cfc9-9dff-4626-aeba-ace886fdcf9b,1993.0,202.0,"г. Москва, пер. Ангелов, д. 5",55.85225655,37.348224755821334,район Митино,524.0,3.669776021461027,142.78800584439563,59.0,0.29207920792079206
7780505,3fde1e9e-b0c0-4f98-affa-4710d8dc4cbe,1993.0,212.0,"г. Москва, пер. Ангелов, д. 6, к. 3",55.85579735,37.34732411444132,район Митино,482.0,3.9785252666746107,121.15041823094222,91.0,0.42924528301886794
7782916,8280f034-ed84-4977-ac51-e716efff59af,1994.0,128.0,"г. Москва, пер. Ангелов, д. 7",55.8515286,37.347745087751406,район Митино,332.0,3.304744008603774,100.46163912716106,28.0,0.21875
7780518,0c4ca6be-3af9-484b-8d30-1c4176e8ab48,1993.0,192.0,"г. Москва, пер. Ангелов, д. 7, к. 1",55.85088265,37.34819748848743,район Митино,645.0,4.206977213250608,153.316732491077,39.0,0.203125
7780528,4e49bb1d-ef11-479c-8a7e-b4c94fd7a89a,1994.0,174.0,"г. Москва, пер. Ангелов, д. 7, к. 4",55.84982125,37.34824868851773,район Митино,561.0,3.6343398763734767,154.3609070926502,20.0,0.11494252873563218
7780550,b828d4ed-85bb-4a82-bd00-23e084a99be2,1992.0,386.0,"г. Москва, пер. Ангелов, д. 8",55.853364150000004,37.34638212292214,район Митино,1260.0,3.290302990232122,382.94345649642145,3.0,0.007772020725388601
9317014,896f6236-5043-425f-bc97-cd62c742ee5a,1994.0,174.0,"г. Москва, пер. Ангелов, д. 9, к. 2",55.85032765,37.34592914720455,район Митино,1.0,3.6343398763734767,0.2751531320724602,174.0,1.0
9097184,ab7d0149-43b5-4d7c-8e4c-23ce10db45d9,1994.0,271.0,"г. Москва, пер. Ангелов, д. 13",55.852098749999996,37.34392900440103,район Митино,1.0,3.694141546907613,0.27069888560093364,271.0,1.0
7569040,ea9016cc-4481-48de-b8c9-2ad9d8fe2fff,1969.0,404.0,"г. Москва, пр-кт. Андропова, д. 17, к. 1",55.682779499999995,37.66784492515528,район Нагатинский Затон,764.0,2.761656644368971,276.64554228991466,127.0,0.31435643564356436
7569041,31b640a4-6545-4d1a-980e-b8f23015f7e4,1977.0,72.0,"г. Москва, пр-кт. Андропова, д. 17, к. 2",55.683202449999996,37.66828421512882,район Нагатинский Затон,149.0,3.9259663972626715,37.952438946978326,34.0,0.4722222222222222
8096273,2c9f95b9-ac56-4e99-a71f-8fb76f6b91bb,1972.0,208.0,"г. Москва, пр-кт. Андропова, д. 19",55.68130825,37.665932602631585,район Нагатинский Затон,353.0,3.580189898306635,98.59812189486446,109.0,0.5240384615384616
8863122,d561996a-47e2-4a2b-b08a-15dbcb66f951,1973.0,207.0,"г. Москва, пр-кт. Андропова, д. 21",55.6791489,37.66553294169093,район Нагатинский Затон,335.0,3.59245733840312,93.25093339839368,114.0,0.5507246376811594
8083136,18f7b677-9713-499d-b16e-1f4331d5fc63,1966.0,156.0,"г. Москва, пр-кт. Андропова, д. 26",55.6809418,37.6628347,район Нагатино-Садовники,322.0,2.7867684574883262,115.54601859180433,40.0,0.2564102564102564
8083145,2a74864b-f56b-41d9-9c07-b6894abfaeb4,1965.0,170.0,"г. Москва, пр-кт. Андропова, д. 28",55.67998755,37.66266155934676,район Нагатино-Садовники,373.0,2.6952620882150917,138.39099419344976,32.0,0.18823529411764706
7569049,c69cbc64-8f56-4517-9d8b-ac1169c5ac8d,1970.0,109.0,"г. Москва, пр-кт. Андропова, д. 29",55.6758542,37.664845,район Нагатинский Затон,268.0,4.245637055050831,63.12362468223073,46.0,0.42201834862385323
7569055,28f142cf-36f3-4b87-a5ac-48d08431986c,1966.0,169.0,"г. Москва, пр-кт. Андропова, д. 29, к. 2",55.6760628,37.6666448,район Нагатинский Затон,342.0,2.7268629826878388,125.41884288696251,44.0,0.2603550295857988
8083153,c6ac962d-d56e-4c83-8bc6-c6aae8ad29d9,1964.0,178.0,"г. Москва, пр-кт. Андропова, д. 30",55.6791596,37.66249895,район Нагатино-Садовники,345.0,2.7079852881944815,127.40098755485664,51.0,0.28651685393258425
7569066,c76873c4-db6d-4f7d-881b-9d5cf783dc9f,1965.0,144.0,"г. Москва, пр-кт. Андропова, д. 31, к. 2",55.6752397,37.66665945,район Нагатинский Затон,281.0,2.80306049150316,100.2475689881783,44.0,0.3055555555555556
7569078,8a13b4b3-b718-4d7a-a9e6-7a633669ff77,1966.0,110.0,"г. Москва, пр-кт. Андропова, д. 33",55.6742857,37.66520598356725,район Нагатинский Затон,296.0,4.256837092722067,69.53519562824532,40.0,0.36363636363636365
7569083,8c9d6e9d-10c6-4f40-9007-03cbd5b1cfdb,1966.0,160.0,"г. Москва, пр-кт. Андропова, д. 33, к. 2",55.674432800000005,37.66753080088924,район Нагатинский Затон,330.0,3.090156554351945,106.79070597094918,53.0,0.33125
7569091,80814195-543d-4d76-825e-1ef0e839b6de,1964.0,168.0,"г. Москва, пр-кт. Андропова, д. 35",55.67398225,37.66631189657572,район Нагатинский Затон,334.0,2.749370508543503,121.48235349223218,47.0,0.27976190476190477
7569094,927b61e9-e383-439f-b187-4a244f16cc64,1985.0,71.0,"г. Москва, пр-кт. Андропова, д. 35, к. 2",55.67382205,37.668102025202,район Нагатинский Затон,215.0,4.357394502195932,49.34141260141803,22.0,0.30985915492957744
7569096,14ef0233-e9f6-4693-8c0d-cd5427cc1b11,1964.0,144.0,"г. Москва, пр-кт. Андропова, д. 37, к. 2",55.67248195,37.66628829286917,район Нагатинский Затон,301.0,2.728312211729742,110.32461706762177,34.0,0.2361111111111111
8078987,ef7bbb7c-3275-4b20-ba35-e0f36d42fed9,1965.0,100.0,"г. Москва, пр-кт. Андропова, д. 37, к. 3",55.67286475,37.667418600000005,район Нагатинский Затон,1.0,3.0408347379469656,0.3288570692516999,100.0,1.0
8618117,aa34322f-ff0c-44d2-acff-fc119800643f,1965.0,100.0,"г. Москва, пр-кт. Андропова, д. 37, к. 4",55.6728677,37.66813915,район Нагатинский Затон,1.0,3.0408347379469656,0.3288570692516999,100.0,1.0
7639238,13a29d9e-3a87-4350-b0c7-1b2451889f25,1965.0,100.0,"г. Москва, пр-кт. Андропова, д. 37, к. 5",55.672815,37.66895439774986,район Нагатинский Затон,1.0,2.8000558574405483,0.3571357326114457,100.0,1.0
8083206,e8874ebb-29e9-40f6-a460-e8a86b98780c,1969.0,808.0,"г. Москва, пр-кт. Андропова, д. 38",55.67452005,37.66175630333663,район Нагатино-Садовники,813.0,2.9775346364244664,273.04468268966315,535.0,0.6621287128712872
8083212,22f04869-2e75-4c64-8eba-6c8040c04ce7,1976.0,110.0,"г. Москва, пр-кт. Андропова, д. 38, к. 2",55.6745108,37.65962657554364,район Нагатино-Садовники,164.0,2.4645976850739904,66.54230059259206,43.0,0.39090909090909093
8083216,c5f6e4a5-3528-43f4-80bd-a17e81ff6946,1998.0,86.0,"г. Москва, пр-кт. Андропова, д. 40",55.67252895,37.661173286417,район Нагатино-Садовники,202.0,2.454151190564858,82.30951735027654,4.0,0.046511627906976744
8083221,e393584b-fc00-45e9-bfaf-47aedf560450,1964.0,150.0,"г. Москва, пр-кт. Андропова, д. 40, к. 2",55.672468,37.65980058151101,район Нагатино-Садовники,296.0,2.831188818223941,104.54972063138003,45.0,0.3
8083230,cbbd9296-0f64-42bf-a41c-9a98af45bdc2,1963.0,150.0,"г. Москва, пр-кт. Андропова, д. 42, к. 2",55.67177935,37.659673572267714,район Нагатино-Садовники,329.0,2.8249210167536827,116.46343315399213,34.0,0.22666666666666666
8083234,78e43411-9e9b-48ff-9a4a-722bd0dc6d2a,1964.0,158.0,"г. Москва, пр-кт. Андропова, д. 44, к. 2",55.6711006,37.659464549999996,район Нагатино-Садовники,314.0,2.8932696000807256,108.5277362300558,49.0,0.310126582278481
8083241,47baa529-c9f4-4afc-bcec-4435cf51ad94,1963.0,158.0,"г. Москва, пр-кт. Андропова, д. 46, к. 2",55.67039515,37.659292522177296,район Нагатино-Садовники,335.0,2.936698960518001,114.07366042752633,44.0,0.27848101265822783
8083251,3b1ebf18-09bc-42d2-ab5e-cecfcdee9202,1966.0,71.0,"г. Москва, пр-кт. Андропова, д. 50, к. 1",55.6685806,37.65974206819361,район Нагатино-Садовники,114.0,2.5842978969176498,44.11256153401292,27.0,0.38028169014084506
8083266,222418d2-114d-4736-bb75-2dc4b7ac6f15,1964.0,70.0,"г. Москва, пр-кт. Андропова, д. 50, к. 2",55.6688317,37.659605096487866,район Нагатино-Садовники,161.0,2.5842978969176493,62.29931935943931,8.0,0.11428571428571428
8083277,ea8ac3d4-3ad6-48d6-a7c7-fae75df20fde,1963.0,70.0,"г. Москва, пр-кт. Андропова, д. 50, к. 3",55.6690853,37.659474420194755,район Нагатино-Садовники,132.0,2.5842978969176493,51.07770282885707,19.0,0.2714285714285714
7996693,abdc7e43-3392-4659-ae1c-1a20bc5b85ac,1967.0,84.0,"г. Москва, ул. Анненская, д. 3",55.80237745,37.608396002562586,район Марьина Роща,197.0,3.0799162203782244,63.96277882383688,20.0,0.23809523809523808
7996699,1c834768-3f35-458f-98f2-893f57201d5f,1959.0,36.0,"г. Москва, ул. Анненская, д. 8",55.80607295,37.6108174,район Марьина Роща,127.0,3.489814716657035,36.39161683679754,-0.0,-0.0
7558457,3cc1eb1f-c843-4cc0-92d7-17d4f100b959,1969.0,84.0,"г. Москва, ул. Аносова, д. 3, к. 1",55.7436266,37.75495602384945,район Перово,165.0,3.554858927893517,46.415343997285746,38.0,0.4523809523809524
7558551,4b9371bc-36e9-4898-bfbc-7011b8c4989c,1969.0,80.0,"г. Москва, ул. Аносова, д. 3, к. 2",55.743275,37.75498019273785,район Перово,181.0,2.663674536700919,67.95124460820077,12.0,0.15
8098909,f5823753-c19b-4666-8589-d00780562415,1981.0,85.0,"г. Москва, ул. Антонова-Овсеенко, д. 5, к. 2",55.752838600000004,37.538076887175876,Пресненский район,149.0,2.2658901448541844,65.75782163949017,19.0,0.2235294117647059
7620739,46374fd1-c952-4491-9c29-0c907f1cca6d,1928.0,103.0,"г. Москва, пер. Аптекарский, д. 3/22",55.7685209,37.67412011276416,Басманный район,216.0,3.054104293938583,70.72450028268213,32.0,0.3106796116504854
7620761,f90d0ff7-4cad-42dc-a911-e0248dc1b87d,1917.0,32.0,"г. Москва, пер. Аптекарский, д. 5/21",55.7684429,37.67521307463157,Басманный район,76.0,2.385833144660738,31.85470038844946,0.0,0.0
7620782,535b6485-02f7-4489-b9da-fb31b9c27c02,1954.0,12.0,"г. Москва, пер. Аптекарский, д. 7",55.76843605,37.67587278854715,Басманный район,36.0,3.640149013541483,9.889705027480668,2.0,0.16666666666666666
7621089,78fdfe18-b0ad-4fb4-92db-308881bb5986,1976.0,107.0,"г. Москва, пер. Аптекарский, д. 8/2",55.768012,37.67629253291485,Басманный район,205.0,2.3523293153902802,87.14766196160251,20.0,0.18691588785046728
7621222,34ea8a81-784f-4b9f-8416-953f2727f7b6,1978.0,108.0,"г. Москва, пер. Аптекарский, д. 10/1",55.76810045,37.67735539295977,Басманный район,179.0,2.3880776075589427,74.95568796986088,33.0,0.3055555555555556
7621624,b6b83cc5-6935-40ab-865a-85ad15c4ea3e,1958.0,84.0,"г. Москва, пер. Аптекарский, д. 13-15",55.76886725,37.67713617444059,Басманный район,240.0,3.4157669559795547,70.26240463502995,14.0,0.16666666666666666
7621633,1e388771-8f8a-4670-a00a-d1dd5e9fb314,1964.0,68.0,"г. Москва, пер. Аптекарский, д. 15",55.7689497,37.67837169647181,Басманный район,104.0,2.36483218667752,43.97775055071252,24.0,0.35294117647058826
7619208,abd7d3e9-1ba8-4de9-af3e-999fbaf2256a,1900.0,12.0,"г. Москва, ул. Арбат, д. 9, стр. 2",55.7525143,37.5744621,район Арбат,24.0,4.537184045848353,5.289624524259855,7.0,0.5833333333333334
7619223,f0e03ca5-b3b4-4be8-8a3e-86c5e365a8c0,1900.0,5.0,"г. Москва, ул. Арбат, д. 11",55.7523145,37.5964684,район Арбат,1.0,3.863746979955389,0.25881611947880345,5.0,1.0
7619263,e91f2951-1ed7-4e57-b83d-6a9b9c99a852,1911.0,12.0,"г. Москва, ул. Арбат, д. 13",55.751231700000005,37.59745232002568,район Арбат,35.0,4.145034547460239,8.443837946162676,4.0,0.3333333333333333
7619271,f4f76866-ffbd-4bb4-8de9-8520558f11c2,1912.0,21.0,"г. Москва, ул. Арбат, д. 15/43",55.751045500000004,37.596885704138,район Арбат,48.0,4.583248923068391,10.472920150246823,11.0,0.5238095238095238
7619300,2eabc10c-daaf-43ff-a340-05d45c068a66,1915.0,23.0,"г. Москва, ул. Арбат, д. 17",55.75201335,37.59110191381781,район Арбат,85.0,4.377366532347463,19.418067774739622,4.0,0.17391304347826086
8031791,eedede10-f419-4d66-bb25-fb82beca5149,2004.0,10.0,"г. Москва, ул. Арбат, д. 18, стр. 1",55.7504488,37.593932082222224,район Арбат,1.0,3.583824072372477,0.27903155395069495,10.0,1.0
7619322,c591710b-537c-4e94-adcc-83d26c8ab131,1913.0,26.0,"г. Москва, ул. Арбат, д. 18/1, стр. 2",55.750950950000004,37.59367970205715,район Арбат,71.0,3.804706580522734,18.661097379615857,7.0,0.2692307692307692
7619313,8bc96b7b-f8f5-4878-94fb-658da6373c83,1994.0,26.0,"г. Москва, ул. Арбат, д. 19",55.75186985,37.5885061655891,район Арбат,32.0,4.257374447608894,7.516369629636978,18.0,0.6923076923076923
9019753,a33e1af1-9cc3-4476-b301-207007c52f97,1929.0,80.0,"г. Москва, ул. Арбат, д. 20",55.7504175,37.59336252316859,район Арбат,142.0,3.2278486814144167,43.99214895593457,36.0,0.45
9019768,6e670d5b-44f9-4559-b20c-121f46806a1e,1903.0,12.0,"г. Москва, ул. Арбат, д. 23, стр. 1",55.750422900000004,37.595331718344724,район Арбат,17.0,3.863746979955389,4.3998740311396585,8.0,0.6666666666666666
9019771,e32019ce-28da-4dca-88b8-d1fe641cb3f0,1903.0,12.0,"г. Москва, ул. Арбат, д. 23, стр. 2",55.75017525,37.59558055935369,район Арбат,30.0,3.790053396526242,7.915455763102541,4.0,0.3333333333333333
7619347,9f2b9cdd-0689-4f2f-aefc-a5f1169daafd,1909.0,16.0,"г. Москва, ул. Арбат, д. 27/47",55.74997715,37.59401828902378,район Арбат,29.0,2.548909930523798,11.377412615768865,5.0,0.3125
9019777,5edadc7b-c0df-4920-b7a6-dd4dc9540fd3,1900.0,15.0,"г. Москва, ул. Арбат, д. 29",55.75143335,37.57733556484905,район Арбат,28.0,3.2637606539991273,8.579060466854775,6.0,0.4
7619362,70fc4a8d-0180-4cba-975a-6aebf7bc24c3,1904.0,27.0,"г. Москва, ул. Арбат, д. 30/3, стр. 1",55.7493232,37.5903253787949,район Арбат,70.0,3.2277439634508713,21.686974181546,5.0,0.18518518518518517
7619376,01d39729-b18f-43c5-bd75-4b94c0f3e99e,1904.0,24.0,"г. Москва, ул. Арбат, д. 30/3, стр. 2",55.74961935,37.58970763471372,район Арбат,43.0,3.3095240312577445,12.992804884894088,11.0,0.4583333333333333
7619405,8b83e5ce-58da-44a8-b409-322d4433bbf3,1878.0,16.0,"г. Москва, ул. Арбат, д. 31",55.7497057,37.59296637494998,район Арбат,27.0,3.2379837793261914,8.338522315148401,8.0,0.5
8116679,3b7bc315-2077-4505-b806-66105e0f962e,2006.0,17.0,"г. Москва, ул. Арбат, д. 31, стр. 2",55.7494235,37.59317671704882,район Арбат,21.0,4.795173685434406,4.379403412182673,13.0,0.7647058823529411
9053527,0cb7b769-3c2a-44d7-ac70-97590e61bb04,1870.0,11.0,"г. Москва, ул. Арбат, д. 32",55.7535519,37.5812134,район Арбат,8.0,3.8637469799553887,2.0705289558304276,9.0,0.8181818181818182
7619434,9625bb3a-f549-49b4-aad6-92ba618c16de,1917.0,19.0,"г. Москва, ул. Арбат, д. 38/1, стр. 2",55.7488939,37.58795182412771,район Арбат,43.0,3.7944267004559444,11.332410241271244,8.0,0.42105263157894735
7619443,851159df-4afd-4a42-bcb0-0d6e50df82e5,1909.0,8.0,"г. Москва, ул. Арбат, д. 40",55.74845985,37.5875695042285,район Арбат,21.0,4.263810071092022,4.925172474819358,3.0,0.375
9019806,e4f8dda5-a0e5-4e6e-b601-f2329bf81612,1890.0,26.0,"г. Москва, ул. Арбат, д. 43",55.7484696,37.588772730187884,район Арбат,60.0,3.886411149985533,15.438407745465465,11.0,0.4230769230769231
9373455,0c6c8fe8-310e-49f4-ac97-0e961301cc67,2001.0,13.0,"г. Москва, ул. Арбат, д. 43, стр. 3",55.7481538,37.58882166452534,район Арбат,24.0,3.089366994528018,7.768581732927664,5.0,0.38461538461538464
7619470,6fd61d6a-9b9a-43c6-8a7c-5ff3aa6e0776,1936.0,39.0,"г. Москва, ул. Арбат, д. 45/24",55.748134699999994,37.58810754634038,район Арбат,105.0,3.1071668103841787,33.79284293623667,5.0,0.1282051282051282
7619509,ec4fc0e3-0f2b-4349-84b2-aa7ff0b1356c,1910.0,16.0,"г. Москва, ул. Арбат, д. 47/23",55.747989149999995,37.5875903186016,район Арбат,36.0,2.641425421786913,13.629004893746407,2.0,0.125
7863778,c8e43ff5-40f2-4a66-a193-1359c140b41b,1900.0,15.0,"г. Москва, ул. Арбат, д. 49",55.74788505,37.58734218436193,район Арбат,29.0,4.436130203861123,6.537229221711967,8.0,0.5333333333333333
7619521,5f42d6c8-82dc-4fc0-a510-b5e8e4fcf139,1910.0,103.0,"г. Москва, ул. Арбат, д. 51, стр. 1",55.7475802,37.5871335,район Арбат,249.0,3.024909366410257,82.31651591449007,21.0,0.20388349514563106
9019819,5edc9e34-0668-494f-89f2-cae69f84b6f3,1910.0,42.0,"г. Москва, ул. Арбат, д. 51, стр. 2",55.74732605,37.58689080266875,район Арбат,114.0,4.330948407400701,26.322179180245467,16.0,0.38095238095238093
9019825,d951827d-4152-4a04-bc88-1743b4faf293,1910.0,28.0,"г. Москва, ул. Арбат, д. 51, стр. 3",55.74715155,37.58711067164454,район Арбат,76.0,4.655668141184727,16.32418756991994,12.0,0.42857142857142855
7694471,6544b561-038f-4419-842b-1eb0bd1a5c19,1971.0,141.0,"г. Москва, ул. Аргуновская, д. 4",55.814273,37.6203485,Останкинский район,302.0,3.0985170086212968,97.46598103535234,44.0,0.3120567375886525
7961077,bffec1d0-e58c-4e86-aacc-2d508578e9bb,1966.0,144.0,"г. Москва, ул. Аргуновская, д. 6, к. 1",55.81464685,37.6210141,Останкинский район,290.0,3.0874324191561535,93.92918147800683,50.0,0.3472222222222222
7961102,80e357c8-5213-4851-8049-2bb87b4f9c2e,1983.0,96.0,"г. Москва, ул. Аргуновская, д. 6, к. 2",55.81434195,37.6218163,Останкинский район,280.0,3.4914955536859686,80.1948608253,16.0,0.16666666666666666
7961140,962ba180-ffd1-4034-a6b7-2922ffa6a68f,1972.0,285.0,"г. Москва, ул. Аргуновская, д. 8",55.8157777,37.620739718984225,Останкинский район,710.0,3.224329002635399,220.2008540132483,65.0,0.22807017543859648
7961426,b5038a86-12d6-4017-8708-1ed9b66aa77e,1973.0,143.0,"г. Москва, ул. Аргуновская, д. 10, к. 1",55.8164161,37.6214453,Останкинский район,358.0,3.2720421800919333,109.41179248182596,34.0,0.23776223776223776
7965859,65505627-0fbc-4d26-b23e-99ef484fd15a,1978.0,524.0,"г. Москва, ул. Аргуновская, д. 12",55.81763415,37.622876399999996,Останкинский район,1313.0,3.3551750403175675,391.33576764916694,133.0,0.2538167938931298
7966322,3a6597fb-5b3e-4f3e-9a37-4c68b060942c,1972.0,142.0,"г. Москва, ул. Аргуновская, д. 14",55.8183358,37.621657299999995,Останкинский район,317.0,3.284533989664499,96.51293029620321,45.0,0.31690140845070425
7966370,e77c5ac5-859d-47e4-b377-b7ee179c8e2c,1972.0,286.0,"г. Москва, ул. Аргуновская, д. 16",55.81904885,37.621077597381046,Останкинский район,745.0,3.2720421800919333,227.68655139374397,58.0,0.20279720279720279
7966433,dc51293e-47f7-4bc2-9cf4-31b373c6ad19,1981.0,90.0,"г. Москва, ул. Аргуновская, д. 16, к. 2",55.8190162,37.62246442263602,Останкинский район,229.0,3.092604134149667,74.04762784583328,16.0,0.17777777777777778
7968373,1a76c1db-43ef-4a3c-80ff-2a4126fac38e,1966.0,141.0,"г. Москва, ул. Аргуновская, д. 18",55.8199344,37.62202864991174,Останкинский район,277.0,3.0998470270106973,89.35924824236305,52.0,0.36879432624113473
7558338,22925169-0df6-4ffc-9e54-6148fc2a6020,1974.0,98.0,"г. Москва, ул. Армавирская, д. 3",55.6767588,37.75132666198766,район Люблино,215.0,2.6745557738138017,80.38718134242504,18.0,0.1836734693877551
7558344,9714f0e6-e430-47ea-9dab-9a90e0e327f5,1974.0,211.0,"г. Москва, ул. Армавирская, д. 5",55.6759851,37.75171006248502,район Люблино,578.0,3.2473691605100217,177.99023499663375,33.0,0.15639810426540285
7558402,e5430ab3-ae10-48a7-beaf-9fedc708c3e2,1984.0,142.0,"г. Москва, ул. Армавирская, д. 7",55.674853799999994,37.75192202658117,район Люблино,498.0,3.61857935691694,137.62306996199197,4.0,0.028169014084507043
7558330,f218ffea-0530-433a-9423-eb2f8e51bacf,1957.0,54.0,"г. Москва, ул. Армавирская, д. 8/23",55.67361835,37.75310035772982,район Люблино,194.0,3.9898490641153725,48.623393236809974,5.0,0.09259259259259259
7555346,8070b806-e69a-4206-bd9b-050aecd61c9d,1980.0,64.0,"г. Москва, ул. Артамонова, д. 7",55.7191222,37.45936037164674,район Фили-Давыдково,188.0,3.386454181934485,55.51529413949032,8.0,0.125
7687365,3c6333aa-0e88-4aa5-96dc-778769212151,1959.0,36.0,"г. Москва, ул. Артамонова, д. 9, к. 2",55.718149350000004,37.458499750865315,район Фили-Давыдково,99.0,3.136330416369807,31.565551729906392,4.0,0.1111111111111111
7687375,3b5aeba5-faae-4398-a4ba-7f08170c3004,1973.0,215.0,"г. Москва, ул. Артамонова, д. 11, к. 2",55.71780925,37.456628228120266,район Фили-Давыдково,551.0,3.3612627075448622,163.92649070933885,51.0,0.2372093023255814
7687429,50bceb41-b6f7-406f-b2e4-95998f39b2bf,1971.0,144.0,"г. Москва, ул. Артамонова, д. 12, к. 2",55.72018505,37.45590153298487,район Фили-Давыдково,329.0,3.9582818877078583,83.11686972615173,61.0,0.4236111111111111
7687583,5b9b1288-68c4-4257-a90c-ec0bf106734c,1961.0,42.0,"г. Москва, ул. Артамонова, д. 13, к. 1",55.71817575,37.45493374359995,район Фили-Давыдково,97.0,3.5913408396567714,27.009410782984997,15.0,0.35714285714285715
7687666,9abfd425-51da-4a0b-9430-a97610744115,1981.0,66.0,"г. Москва, ул. Артамонова, д. 16, к. 1",55.71880095,37.45425011044837,район Фили-Давыдково,133.0,3.9274048521416582,33.864601437122936,32.0,0.48484848484848486
